season,supply_formatted,calculated_value,cumulative_sum
5600,10455287.153783,4356.369647,13809157.537063
5601,10455288.173883,4356.370072,13813513.907136
5602,10455289.193983,4356.370497,13817870.277633
5603,10455290.214083,4356.370923,13822226.648556
5604,10455291.234183,4356.371348,13826583.019903
5605,10455292.254283,4356.371773,13830939.391676
5606,10455293.274383,4356.372198,13835295.763874
5607,10455294.294483,4356.372623,13839652.136496
5608,10455295.314583,4356.373048,13844008.509544
5609,10455296.334683,4356.373473,13848364.883017
5610,10455297.354783,4356.373898,13852721.256915
5611,10455298.374883,4356.374323,13857077.631238
5612,10455299.394983,4356.374748,13861434.005985
5613,10455300.415083,4356.375173,13865790.381158
5614,10455301.435183,4356.375598,13870146.756756
5615,10455302.455283,4356.376023,13874503.132779
5616,10455303.495887,4356.376457,13878859.509236
5617,10455304.515987,4356.376882,13883215.886118
5618,10455305.536087,4356.377307,13887572.263424
5619,10455306.556187,4356.377732,13891928.641156
5620,10455307.576287,4356.378157,13896285.019313
5621,10455308.596387,4356.378582,13900641.397895
5622,10455309.616487,4356.379007,13904997.776902
5623,10455310.636587,4356.379432,13909354.156334
5624,10455311.656687,4356.379857,13913710.536191
5625,10455312.676787,4356.380282,13918066.916473
5626,10455313.696887,4356.380707,13922423.297180
5627,10455314.716987,4356.381132,13926779.678312
5628,10455315.737087,4356.381557,13931136.059869
5629,10455316.757187,4356.381982,13935492.441851
5630,10455317.777287,4356.382407,13939848.824258
5631,10455318.797387,4356.382832,13944205.207090
5632,10455319.817487,4356.383257,13948561.590348
5633,10455320.837587,4356.383682,13952917.974030
5634,10455321.857687,4356.384107,13957274.358137
5635,10455322.877787,4356.384532,13961630.742670
5636,10455323.897887,4356.384957,13965987.127627
5637,10455324.917987,4356.385382,13970343.513010
5638,10455325.938087,4356.385808,13974699.898817
5639,10455326.958187,4356.386233,13979056.285050
5640,10455327.998791,4356.386666,13983412.671716
5641,10455329.018891,4356.387091,13987769.058807
5642,10455330.038991,4356.387516,13992125.446323
5643,10455331.059091,4356.387941,13996481.834265
5644,10455332.079191,4356.388366,14000838.222631
5645,10455333.099291,4356.388791,14005194.611422
5646,10455334.119391,4356.389216,14009551.000639
5647,10455335.139491,4356.389641,14013907.390280
5648,10455336.159591,4356.390066,14018263.780347
5649,10455337.179691,4356.390492,14022620.170838
5650,10455338.199791,4356.390917,14026976.561755
5651,10455339.219891,4356.391342,14031332.953097
5652,10455340.239991,4356.391767,14035689.344863
5653,10455341.260091,4356.392192,14040045.737055
5654,10455342.280191,4356.392617,14044402.129672
5655,10455343.300291,4356.393042,14048758.522713
5656,10455344.320391,4356.393467,14053114.916180
5657,10455345.340491,4356.393892,14057471.310072
5658,10455346.360591,4356.394317,14061827.704389
5659,10455347.380691,4356.394742,14066184.099131
5660,10455348.400791,4356.395167,14070540.494298
5661,10455349.420891,4356.395592,14074896.889890
5662,10455350.440991,4356.396017,14079253.285907
5663,10455351.461091,4356.396442,14083609.682349
5664,10455352.481191,4356.396867,14087966.079216
5665,10455353.501291,4356.397292,14092322.476509
5666,10455354.521391,4356.397717,14096678.874226
5667,10455355.541491,4356.398142,14101035.272368
5668,10455356.561591,4356.398567,14105391.670935
5669,10455357.581691,4356.398992,14109748.069928
5670,10455358.601791,4356.399417,14114104.469345
5671,10455359.621891,4356.399842,14118460.869188
5672,10455360.641991,4356.400267,14122817.269455
5673,10455361.662091,4356.400693,14127173.670148
5674,10455362.682191,4356.401118,14131530.071265
5675,10455363.702291,4356.401543,14135886.472808
5676,10455364.722391,4356.401968,14140242.874776
5677,10455365.742491,4356.402393,14144599.277168
5678,10455366.762591,4356.402818,14148955.679986
5679,10455367.782691,4356.403243,14153312.083229
5680,10455368.802791,4356.403668,14157668.486897
5681,10455369.822891,4356.404093,14162024.890990
5682,10455370.842991,4356.404518,14166381.295507
5683,10455371.863091,4356.404943,14170737.700450
5684,10455372.883191,4356.405368,14175094.105818
5685,10455373.903291,4356.405793,14179450.511611
5686,10455374.923391,4356.406218,14183806.917830
5687,10455375.943491,4356.406643,14188163.324473
5688,10455376.963591,4356.407068,14192519.731541
5689,10455377.983691,4356.407493,14196876.139034
5690,10455379.003791,4356.407918,14201232.546952
5691,10455380.023891,4356.408343,14205588.955296
5692,10455381.043991,4356.408768,14209945.364064
5693,10455382.064091,4356.409193,14214301.773257
5694,10455383.084191,4356.409618,14218658.182876
5695,10455384.104291,4356.410043,14223014.592919
5696,10455385.124391,4356.410468,14227371.003388
5697,10455386.144491,4356.410894,14231727.414281
5698,10455387.164591,4356.411319,14236083.825600
5699,10455388.184691,4356.411744,14240440.237343
5700,10455389.204791,4356.412169,14244796.649512
5701,10455390.224891,4356.412594,14249153.062106
5702,10455391.244991,4356.413019,14253509.475124
5703,10455392.265091,4356.413444,14257865.888568
5704,10455393.285191,4356.413869,14262222.302437
5705,10455394.305291,4356.414294,14266578.716731
5706,10455395.325391,4356.414719,14270935.131450
5707,10455396.345491,4356.415144,14275291.546594
5708,10455397.365591,4356.415569,14279647.962163
5709,10455398.385691,4356.415994,14284004.378157
5710,10455399.405791,4356.416419,14288360.794576
5711,10455400.425891,4356.416844,14292717.211420
5712,10455401.445991,4356.417269,14297073.628689
5713,10455402.466091,4356.417694,14301430.046383
5714,10455403.486191,4356.418119,14305786.464503
5715,10455404.506291,4356.418544,14310142.883047
5716,10455405.526391,4356.418969,14314499.302016
5717,10455406.546491,4356.419394,14318855.721411
5718,10455407.566591,4356.419819,14323212.141230
5719,10455408.586691,4356.420244,14327568.561475
5720,10455409.606791,4356.420669,14331924.982144
5721,10455410.626891,4356.421095,14336281.403239
5722,10455411.646991,4356.421520,14340637.824758
5723,10455412.667091,4356.421945,14344994.246703
5724,10455413.687191,4356.422370,14349350.669072
5725,10455414.707291,4356.422795,14353707.091867
5726,10455415.727391,4356.423220,14358063.515087
5727,10455416.747491,4356.423645,14362419.938732
5728,10455417.788095,4356.424078,14366776.362810
5729,10455418.808195,4356.424503,14371132.787313
5730,10455419.828295,4356.424928,14375489.212242
5731,10455418.907643,4356.424545,14379845.636787
5732,10455419.927743,4356.424970,14384202.061757
5733,10455420.947843,4356.425395,14388558.487152
5734,10455421.967943,4356.425820,14392914.912972
5735,10455422.988043,4356.426245,14397271.339217
5736,10455424.008143,4356.426670,14401627.765887
5737,10455425.028243,4356.427095,14405984.192982
5738,10455426.048343,4356.427520,14410340.620502
5739,10455427.068443,4356.427945,14414697.048447
5740,10455428.088543,4356.428370,14419053.476817
5741,10455429.108643,4356.428795,14423409.905613
5742,10455430.128743,4356.429220,14427766.334833
5743,10455431.148843,4356.429645,14432122.764478
5744,10455432.168943,4356.430070,14436479.194549
5745,10455433.189043,4356.430495,14440835.625044
5746,10455434.209143,4356.430920,14445192.055965
5747,10455435.229243,4356.431346,14449548.487310
5748,10455436.249343,4356.431771,14453904.919081
5749,10455437.269443,4356.432196,14458261.351276
5750,10455438.289543,4356.432621,14462617.783897
5751,10455439.309643,4356.433046,14466974.216943
5752,10455440.329743,4356.433471,14471330.650413
5753,10455441.349843,4356.433896,14475687.084309
5754,10455442.369943,4356.434321,14480043.518630
5755,10455443.390043,4356.434746,14484399.953376
5756,10455444.410143,4356.435171,14488756.388547
5757,10455445.430243,4356.435596,14493112.824143
5758,10455446.450343,4356.436021,14497469.260164
5759,10455447.470443,4356.436446,14501825.696610
5760,10455448.490543,4356.436871,14506182.133481
5761,10455449.510643,4356.437296,14510538.570777
5762,10455450.530743,4356.437721,14514895.008498
5763,10455451.550843,4356.438146,14519251.446644
5764,10455452.570943,4356.438571,14523607.885215
5765,10455453.591043,4356.438996,14527964.324212
5766,10455454.611143,4356.439421,14532320.763633
5767,10455455.631243,4356.439846,14536677.203479
5768,10455456.651343,4356.440271,14541033.643751
5769,10455457.671443,4356.440696,14545390.084447
5770,10455458.691543,4356.441121,14549746.525568
5771,10455459.711643,4356.441547,14554102.967115
5772,10455460.731743,4356.441972,14558459.409087
5773,10455461.751843,4356.442397,14562815.851483
5774,10455462.771943,4356.442822,14567172.294305
5775,10455463.792043,4356.443247,14571528.737551
5776,10455464.812143,4356.443672,14575885.181223
5777,10455465.832243,4356.444097,14580241.625320
5778,10455466.852343,4356.444522,14584598.069842
5779,10455467.872443,4356.444947,14588954.514789
5780,10455468.892543,4356.445372,14593310.960161
5781,10455469.912643,4356.445797,14597667.405957
5782,10455470.932743,4356.446222,14602023.852179
5783,10455471.952843,4356.446647,14606380.298826
5784,10455472.972943,4356.447072,14610736.745899
5785,10455473.993043,4356.447497,14615093.193396
5786,10455475.013143,4356.447922,14619449.641318
5787,10455476.033243,4356.448347,14623806.089665
5788,10455477.053343,4356.448772,14628162.538437
5789,10455478.073443,4356.449197,14632518.987634
5790,10455479.093543,4356.449622,14636875.437257
5791,10455480.113643,4356.450047,14641231.887304
5792,10455481.133743,4356.450472,14645588.337776
5793,10455482.153843,4356.450897,14649944.788674
5794,10455483.173943,4356.451322,14654301.239996
5795,10455484.194043,4356.451748,14658657.691744
5796,10455485.214143,4356.452173,14663014.143916
5797,10455486.234243,4356.452598,14667370.596514
5798,10455487.254343,4356.453023,14671727.049537
5799,10455488.274443,4356.453448,14676083.502984
5800,10455489.294543,4356.453873,14680439.956857
5801,10455490.314643,4356.454298,14684796.411155
5802,10455491.334743,4356.454723,14689152.865878
5803,10455492.354843,4356.455148,14693509.321026
5804,10455493.374943,4356.455573,14697865.776598
5805,10455494.395043,4356.455998,14702222.232596
5806,10455495.415143,4356.456423,14706578.689019
5807,10455496.435243,4356.456848,14710935.145867
5808,10455497.455343,4356.457273,14715291.603140
5809,10455498.475443,4356.457698,14719648.060839
5810,10455499.495543,4356.458123,14724004.518962
5811,10455500.515643,4356.458548,14728360.977510
5812,10455501.535743,4356.458973,14732717.436483
5813,10455502.555843,4356.459398,14737073.895881
5814,10455503.575943,4356.459823,14741430.355705
5815,10455504.596043,4356.460248,14745786.815953
5816,10455505.616143,4356.460673,14750143.276626
5817,10455506.636243,4356.461098,14754499.737725
5818,10455507.656343,4356.461523,14758856.199248
5819,10455508.805817,4356.462002,14763212.661251
5820,10455509.825917,4356.462427,14767569.123678
5821,10455510.846017,4356.462853,14771925.586531
5822,10455511.866117,4356.463278,14776282.049808
5823,10455512.886217,4356.463703,14780638.513511
5824,10455513.906317,4356.464128,14784994.977639
5825,10455514.926417,4356.464553,14789351.442191
5826,10455515.946517,4356.464978,14793707.907169
5827,10455516.966617,4356.465403,14798064.372572
5828,10455517.986717,4356.465828,14802420.838399
5829,10455519.006817,4356.466253,14806777.304652
5830,10455520.026917,4356.466678,14811133.771330
5831,10455521.047017,4356.467103,14815490.238433
5832,10455522.067117,4356.467528,14819846.705961
5833,10455523.087217,4356.467953,14824203.173914
5834,10455524.107317,4356.468378,14828559.642292
5835,10455525.127417,4356.468803,14832916.111095
5836,10455526.147517,4356.469228,14837272.580323
5837,10455527.167617,4356.469653,14841629.049977
5838,10455528.187717,4356.470078,14845985.520055
5839,10455529.207817,4356.470503,14850341.990558
5840,10455530.227917,4356.470928,14854698.461486
5841,10455531.248017,4356.471353,14859054.932840
5842,10455532.268117,4356.471778,14863411.404618
5843,10455533.288217,4356.472203,14867767.876821
5844,10455534.308317,4356.472628,14872124.349450
5845,10455535.328417,4356.473054,14876480.822503
5846,10455536.348517,4356.473479,14880837.295982
5847,10455481.875166,4356.450781,14885193.746763
5848,10455403.770693,4356.418238,14889550.165001
5849,10455297.801406,4356.374084,14893906.539085
5850,10455166.761594,4356.319484,14898262.858569
5851,10455011.363038,4356.254735,14902619.113304
5852,10454827.875915,4356.178282,14906975.291585
5853,10454828.896015,4356.178707,14911331.470292
5854,10454829.916115,4356.179132,14915687.649424
5855,10454830.936215,4356.179557,14920043.828980
5856,10454831.956315,4356.179982,14924400.008962
5857,10454832.976415,4356.180407,14928756.189369
5858,10454774.239681,4356.155933,14933112.345302
5859,10454690.900722,4356.121209,14937468.466511
5860,10454579.158266,4356.074649,14941824.541160
5861,10454439.803250,4356.016585,14946180.557745
5862,10454272.456924,4355.946857,14950536.504602
5863,10454082.631087,4355.867763,14954892.372365
5864,10453869.045763,4355.778769,14959248.151134
5865,10453622.368059,4355.675987,14963603.827121
5866,10453352.740263,4355.563642,14967959.390762
5867,10453166.655560,4355.486106,14972314.876869
5868,10452970.741623,4355.404476,14976670.281344
5869,10452762.587191,4355.317745,14981025.599089
5870,10452591.257602,4355.246357,14985380.845446
5871,10452421.803982,4355.175752,14989736.021198
5872,10452372.824082,4355.155343,14994091.176542
5873,10454549.838905,4356.062433,14998447.238974
5874,10454544.483986,4356.060202,15002803.299176
5875,10455287.674696,4356.369864,15007159.669041
